item_id,split,gold,model,arm,native_reasoner,k,N,H
VB-120,VB,1,qwen3-32b,noref,0,2.0,10,
VB-120,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-120,VB,1,qwen3-8b,difficulty,0,10.0,10,1.0
VB-120,VB,1,qwen3-8b,noref,0,2.0,10,
VB-120,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-120,VB,1,qwen35-9b,difficulty,0,10.0,10,1.0
VB-120,VB,1,qwen35-9b,noref,0,6.0,6,
VB-120,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-1203,VB,0,gemma3-1b,difficulty,0,10.0,10,
VB-1203,VB,0,gemma3-1b,noref,0,10.0,10,
VB-1203,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-1203,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-1203,VB,0,gemma4-26b,noref,1,0.0,10,
VB-1203,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-1203,VB,0,gptoss-20b,difficulty,1,0.0,10,1.2
VB-1203,VB,0,gptoss-20b,noref,1,1.0,10,
VB-1203,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-1203,VB,0,qwen3-1.7b,difficulty,0,7.0,10,2.8
VB-1203,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-1203,VB,0,qwen3-1.7b,verbatim,0,7.0,10,
VB-1203,VB,0,qwen3-32b,difficulty,0,0.0,10,3.3
VB-1203,VB,0,qwen3-32b,noref,0,1.0,10,
VB-1203,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-1203,VB,0,qwen3-8b,difficulty,0,0.0,10,3.4
VB-1203,VB,0,qwen3-8b,noref,0,1.0,10,
VB-1203,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-1203,VB,0,qwen35-9b,difficulty,0,0.0,10,2.2
VB-1203,VB,0,qwen35-9b,noref,0,0.0,9,
VB-1203,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-1206,VB,1,gemma3-1b,difficulty,0,10.0,10,
VB-1206,VB,1,gemma3-1b,noref,0,10.0,10,
VB-1206,VB,1,gemma3-1b,verbatim,0,1.0,8,
VB-1206,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-1206,VB,1,gemma4-26b,noref,1,10.0,10,
VB-1206,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-1206,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-1206,VB,1,gptoss-20b,noref,1,10.0,10,
VB-1206,VB,1,gptoss-20b,verbatim,1,8.0,8,
VB-1206,VB,1,qwen3-1.7b,difficulty,0,10.0,10,5.0
VB-1206,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-1206,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-1206,VB,1,qwen3-32b,difficulty,0,10.0,10,1.0
VB-1206,VB,1,qwen3-32b,noref,0,10.0,10,
VB-1206,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-1206,VB,1,qwen3-8b,difficulty,0,10.0,10,1.8
VB-1206,VB,1,qwen3-8b,noref,0,10.0,10,
VB-1206,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-1206,VB,1,qwen35-9b,difficulty,0,10.0,10,1.0
VB-1206,VB,1,qwen35-9b,noref,0,10.0,10,
VB-1206,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-1213,VB,0,gemma3-1b,difficulty,0,10.0,10,
VB-1213,VB,0,gemma3-1b,noref,0,8.0,10,
VB-1213,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-1213,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-1213,VB,0,gemma4-26b,noref,1,0.0,10,
VB-1213,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-1213,VB,0,gptoss-20b,difficulty,1,0.0,10,1.8
VB-1213,VB,0,gptoss-20b,noref,1,0.0,10,
VB-1213,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-1213,VB,0,qwen3-1.7b,difficulty,0,2.0,10,2.5
VB-1213,VB,0,qwen3-1.7b,noref,0,6.0,10,
VB-1213,VB,0,qwen3-1.7b,verbatim,0,0.0,10,
VB-1213,VB,0,qwen3-32b,difficulty,0,0.0,10,3.0
VB-1213,VB,0,qwen3-32b,noref,0,0.0,10,
VB-1213,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-1213,VB,0,qwen3-8b,difficulty,0,0.0,10,4.8
VB-1213,VB,0,qwen3-8b,noref,0,0.0,10,
VB-1213,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-1213,VB,0,qwen35-9b,difficulty,0,0.0,10,2.0
VB-1213,VB,0,qwen35-9b,noref,0,0.0,8,
VB-1213,VB,0,qwen35-9b,verbatim,0,0.0,9,
VB-1231,VB,0,gemma3-1b,difficulty,0,0.0,10,
VB-1231,VB,0,gemma3-1b,noref,0,0.0,10,
VB-1231,VB,0,gemma3-1b,verbatim,0,0.0,10,
VB-1231,VB,0,gemma4-26b,difficulty,1,0.0,10,1.5
VB-1231,VB,0,gemma4-26b,noref,1,0.0,10,
VB-1231,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-1231,VB,0,gptoss-20b,difficulty,1,0.0,10,1.5
VB-1231,VB,0,gptoss-20b,noref,1,0.0,10,
VB-1231,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-1231,VB,0,qwen3-1.7b,difficulty,0,5.0,10,3.1
VB-1231,VB,0,qwen3-1.7b,noref,0,6.0,10,
VB-1231,VB,0,qwen3-1.7b,verbatim,0,3.0,10,
VB-1231,VB,0,qwen3-32b,difficulty,0,5.0,10,3.2
VB-1231,VB,0,qwen3-32b,noref,0,0.0,10,
VB-1231,VB,0,qwen3-32b,verbatim,0,3.0,10,
VB-1231,VB,0,qwen3-8b,difficulty,0,2.0,10,3.1
VB-1231,VB,0,qwen3-8b,noref,0,3.0,10,
VB-1231,VB,0,qwen3-8b,verbatim,0,6.0,10,
VB-1231,VB,0,qwen35-9b,difficulty,0,1.0,10,2.1
VB-1231,VB,0,qwen35-9b,noref,0,0.0,10,
VB-1231,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-1239,VB,0,gemma3-1b,difficulty,0,10.0,10,3.0
VB-1239,VB,0,gemma3-1b,noref,0,10.0,10,
VB-1239,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-1239,VB,0,gemma4-26b,difficulty,1,6.0,8,2.75
VB-1239,VB,0,gemma4-26b,noref,1,0.0,10,
VB-1239,VB,0,gemma4-26b,verbatim,1,5.0,8,
VB-1239,VB,0,gptoss-20b,difficulty,1,7.0,10,1.5
VB-1239,VB,0,gptoss-20b,noref,1,0.0,10,
VB-1239,VB,0,gptoss-20b,verbatim,1,5.0,10,
VB-1239,VB,0,qwen3-1.7b,difficulty,0,7.0,10,4.1
VB-1239,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-1239,VB,0,qwen3-1.7b,verbatim,0,10.0,10,
VB-1239,VB,0,qwen3-32b,difficulty,0,9.0,10,2.3
VB-1239,VB,0,qwen3-32b,noref,0,0.0,10,
VB-1239,VB,0,qwen3-32b,verbatim,0,5.0,10,
VB-1239,VB,0,qwen3-8b,difficulty,0,7.0,10,2.9
VB-1239,VB,0,qwen3-8b,noref,0,0.0,10,
VB-1239,VB,0,qwen3-8b,verbatim,0,6.0,10,
VB-1239,VB,0,qwen35-9b,difficulty,0,4.0,9,2.7777777777777777
VB-1239,VB,0,qwen35-9b,noref,0,0.0,6,
VB-1239,VB,0,qwen35-9b,verbatim,0,0.0,4,
VB-1251,VB,0,gemma3-1b,difficulty,0,6.0,6,1.8333333333333333
VB-1251,VB,0,gemma3-1b,noref,0,10.0,10,
VB-1251,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-1251,VB,0,gemma4-26b,difficulty,1,0.0,10,2.9
VB-1251,VB,0,gemma4-26b,noref,1,10.0,10,
VB-1251,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-1251,VB,0,gptoss-20b,difficulty,1,0.0,10,1.4
VB-1251,VB,0,gptoss-20b,noref,1,5.0,10,
VB-1251,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-1251,VB,0,qwen3-1.7b,difficulty,0,0.0,10,2.0
VB-1251,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-1251,VB,0,qwen3-1.7b,verbatim,0,2.0,10,
VB-1251,VB,0,qwen3-32b,difficulty,0,0.0,10,3.0
VB-1251,VB,0,qwen3-32b,noref,0,6.0,10,
VB-1251,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-1251,VB,0,qwen3-8b,difficulty,0,10.0,10,3.0
VB-1251,VB,0,qwen3-8b,noref,0,10.0,10,
VB-1251,VB,0,qwen3-8b,verbatim,0,9.0,10,
VB-1251,VB,0,qwen35-9b,difficulty,0,0.0,10,1.8
VB-1251,VB,0,qwen35-9b,noref,0,0.0,10,
VB-1251,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-1257,VB,0,gemma3-1b,difficulty,0,8.0,8,
VB-1257,VB,0,gemma3-1b,noref,0,10.0,10,
VB-1257,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-1257,VB,0,gemma4-26b,difficulty,1,10.0,10,1.1
VB-1257,VB,0,gemma4-26b,noref,1,0.0,10,
VB-1257,VB,0,gemma4-26b,verbatim,1,10.0,10,
VB-1257,VB,0,gptoss-20b,difficulty,1,10.0,10,1.1
VB-1257,VB,0,gptoss-20b,noref,1,0.0,10,
VB-1257,VB,0,gptoss-20b,verbatim,1,10.0,10,
VB-1257,VB,0,qwen3-1.7b,difficulty,0,10.0,10,4.5
VB-1257,VB,0,qwen3-1.7b,noref,0,6.0,10,
VB-1257,VB,0,qwen3-1.7b,verbatim,0,10.0,10,
VB-1257,VB,0,qwen3-32b,difficulty,0,10.0,10,2.0
VB-1257,VB,0,qwen3-32b,noref,0,0.0,10,
VB-1257,VB,0,qwen3-32b,verbatim,0,10.0,10,
VB-1257,VB,0,qwen3-8b,difficulty,0,9.0,10,3.1
VB-1257,VB,0,qwen3-8b,noref,0,0.0,10,
VB-1257,VB,0,qwen3-8b,verbatim,0,8.0,10,
VB-1257,VB,0,qwen35-9b,difficulty,0,10.0,10,2.0
VB-1257,VB,0,qwen35-9b,noref,0,0.0,10,
VB-1257,VB,0,qwen35-9b,verbatim,0,10.0,10,
VB-1285,VB,0,gemma3-1b,noref,0,0.0,10,
VB-1285,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-1285,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-1285,VB,0,gemma4-26b,noref,1,0.0,10,
VB-1285,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-1285,VB,0,gptoss-20b,difficulty,1,0.0,10,1.1
VB-1285,VB,0,gptoss-20b,noref,1,5.0,10,
VB-1285,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-1285,VB,0,qwen3-1.7b,difficulty,0,0.0,10,2.6
VB-1285,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-1285,VB,0,qwen3-1.7b,verbatim,0,2.0,10,
VB-1285,VB,0,qwen3-32b,difficulty,0,0.0,10,3.3
VB-1285,VB,0,qwen3-32b,noref,0,0.0,10,
VB-1285,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-1285,VB,0,qwen3-8b,difficulty,0,0.0,9,3.3333333333333335
VB-1285,VB,0,qwen3-8b,noref,0,2.0,10,
VB-1285,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-1285,VB,0,qwen35-9b,difficulty,0,0.0,10,2.7
VB-1285,VB,0,qwen35-9b,noref,0,0.0,6,
VB-1285,VB,0,qwen35-9b,verbatim,0,0.0,9,
VB-1294,VB,1,gemma3-1b,difficulty,0,10.0,10,
VB-1294,VB,1,gemma3-1b,noref,0,10.0,10,
VB-1294,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-1294,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-1294,VB,1,gemma4-26b,noref,1,0.0,10,
VB-1294,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-1294,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-1294,VB,1,gptoss-20b,noref,1,3.0,10,
VB-1294,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-1294,VB,1,qwen3-1.7b,difficulty,0,10.0,10,5.0
VB-1294,VB,1,qwen3-1.7b,noref,0,9.0,10,
VB-1294,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-1294,VB,1,qwen3-32b,difficulty,0,10.0,10,2.0
VB-1294,VB,1,qwen3-32b,noref,0,9.0,10,
VB-1294,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-1294,VB,1,qwen3-8b,difficulty,0,10.0,10,1.9
VB-1294,VB,1,qwen3-8b,noref,0,9.0,10,
VB-1294,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-1294,VB,1,qwen35-9b,difficulty,0,10.0,10,1.7
VB-1294,VB,1,qwen35-9b,noref,0,0.0,10,
VB-1294,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-13,VB,0,gemma3-1b,noref,0,0.0,10,
VB-13,VB,0,gemma3-1b,verbatim,0,0.0,10,
VB-13,VB,0,gemma4-26b,difficulty,1,0.0,10,1.4
VB-13,VB,0,gemma4-26b,noref,1,1.0,10,
VB-13,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-13,VB,0,gptoss-20b,difficulty,1,0.0,10,1.6
VB-13,VB,0,gptoss-20b,noref,1,1.0,10,
VB-13,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-13,VB,0,qwen3-1.7b,difficulty,0,3.0,10,3.0
VB-13,VB,0,qwen3-1.7b,noref,0,1.0,10,
VB-13,VB,0,qwen3-1.7b,verbatim,0,2.0,10,
VB-13,VB,0,qwen3-32b,difficulty,0,0.0,10,3.7
VB-13,VB,0,qwen3-32b,noref,0,4.0,10,
VB-13,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-13,VB,0,qwen3-8b,difficulty,0,0.0,10,3.6
VB-13,VB,0,qwen3-8b,noref,0,4.0,10,
VB-13,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-13,VB,0,qwen35-9b,difficulty,0,0.0,10,3.1
VB-13,VB,0,qwen35-9b,noref,0,0.0,1,
VB-13,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-1315,VB,0,gemma3-1b,difficulty,0,9.0,9,4.0
VB-1315,VB,0,gemma3-1b,noref,0,10.0,10,
VB-1315,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-1315,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-1315,VB,0,gemma4-26b,noref,1,0.0,10,
VB-1315,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-1315,VB,0,gptoss-20b,difficulty,1,0.0,10,1.2
VB-1315,VB,0,gptoss-20b,noref,1,0.0,10,
VB-1315,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-1315,VB,0,qwen3-1.7b,difficulty,0,0.0,10,1.9
VB-1315,VB,0,qwen3-1.7b,noref,0,0.0,10,
VB-1315,VB,0,qwen3-1.7b,verbatim,0,1.0,10,
VB-1315,VB,0,qwen3-32b,difficulty,0,0.0,10,3.1
VB-1315,VB,0,qwen3-32b,noref,0,0.0,10,
VB-1315,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-1315,VB,0,qwen3-8b,difficulty,0,0.0,10,3.8
VB-1315,VB,0,qwen3-8b,noref,0,0.0,10,
VB-1315,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-1315,VB,0,qwen35-9b,difficulty,0,0.0,10,2.0
VB-1315,VB,0,qwen35-9b,noref,0,0.0,10,
VB-1315,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-1342,VB,1,gemma3-1b,difficulty,0,10.0,10,
VB-1342,VB,1,gemma3-1b,noref,0,8.0,8,
VB-1342,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-1342,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-1342,VB,1,gemma4-26b,noref,1,10.0,10,
VB-1342,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-1342,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-1342,VB,1,gptoss-20b,noref,1,9.0,10,
VB-1342,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-1342,VB,1,qwen3-1.7b,difficulty,0,10.0,10,4.6
VB-1342,VB,1,qwen3-1.7b,noref,0,8.0,10,
VB-1342,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-1342,VB,1,qwen3-32b,difficulty,0,10.0,10,2.0
VB-1342,VB,1,qwen3-32b,noref,0,8.0,10,
VB-1342,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-1342,VB,1,qwen3-8b,difficulty,0,10.0,10,2.1
VB-1342,VB,1,qwen3-8b,noref,0,6.0,10,
VB-1342,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-1342,VB,1,qwen35-9b,difficulty,0,10.0,10,2.1
VB-1342,VB,1,qwen35-9b,noref,0,5.0,5,
VB-1342,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-1364,VB,1,gemma3-1b,noref,0,10.0,10,
VB-1364,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-1364,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-1364,VB,1,gemma4-26b,noref,1,10.0,10,
VB-1364,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-1364,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-1364,VB,1,gptoss-20b,noref,1,10.0,10,
VB-1364,VB,1,gptoss-20b,verbatim,1,9.0,9,
VB-1364,VB,1,qwen3-1.7b,difficulty,0,10.0,10,5.0
VB-1364,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-1364,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-1364,VB,1,qwen3-32b,difficulty,0,10.0,10,1.6
VB-1364,VB,1,qwen3-32b,noref,0,10.0,10,
VB-1364,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-1364,VB,1,qwen3-8b,difficulty,0,10.0,10,2.4
VB-1364,VB,1,qwen3-8b,noref,0,10.0,10,
VB-1364,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-1364,VB,1,qwen35-9b,difficulty,0,10.0,10,2.0
VB-1364,VB,1,qwen35-9b,noref,0,10.0,10,
VB-1364,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-1367,VB,0,gemma3-1b,difficulty,0,10.0,10,
VB-1367,VB,0,gemma3-1b,noref,0,2.0,9,
VB-1367,VB,0,gemma3-1b,verbatim,0,2.0,10,
VB-1367,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-1367,VB,0,gemma4-26b,noref,1,0.0,9,
VB-1367,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-1367,VB,0,gptoss-20b,difficulty,1,0.0,10,1.5
VB-1367,VB,0,gptoss-20b,noref,1,0.0,10,
VB-1367,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-1367,VB,0,qwen3-1.7b,difficulty,0,2.0,10,1.4444444444444444
VB-1367,VB,0,qwen3-1.7b,noref,0,9.0,10,
VB-1367,VB,0,qwen3-1.7b,verbatim,0,1.0,10,
VB-1367,VB,0,qwen3-32b,difficulty,0,0.0,10,2.6
VB-1367,VB,0,qwen3-32b,noref,0,5.0,10,
VB-1367,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-1367,VB,0,qwen3-8b,difficulty,0,0.0,10,2.8
VB-1367,VB,0,qwen3-8b,noref,0,9.0,10,
VB-1367,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-1367,VB,0,qwen35-9b,difficulty,0,0.0,10,2.0
VB-1367,VB,0,qwen35-9b,noref,0,0.0,6,
VB-1367,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-137,VB,0,gemma3-1b,noref,0,10.0,10,
VB-137,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-137,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-137,VB,0,gemma4-26b,noref,1,0.0,10,
VB-137,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-137,VB,0,gptoss-20b,difficulty,1,0.0,10,1.6
VB-137,VB,0,gptoss-20b,noref,1,0.0,10,
VB-137,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-137,VB,0,qwen3-1.7b,difficulty,0,0.0,10,2.9
VB-137,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-137,VB,0,qwen3-1.7b,verbatim,0,1.0,10,
VB-137,VB,0,qwen3-32b,difficulty,0,0.0,10,3.9
VB-137,VB,0,qwen3-32b,noref,0,0.0,10,
VB-137,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-137,VB,0,qwen3-8b,difficulty,0,0.0,10,4.6
VB-137,VB,0,qwen3-8b,noref,0,0.0,10,
VB-137,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-137,VB,0,qwen35-9b,difficulty,0,0.0,10,2.4
VB-137,VB,0,qwen35-9b,noref,0,0.0,8,
VB-137,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-1370,VB,1,gemma3-1b,difficulty,0,10.0,10,
VB-1370,VB,1,gemma3-1b,noref,0,10.0,10,
VB-1370,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-1370,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-1370,VB,1,gemma4-26b,noref,1,10.0,10,
VB-1370,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-1370,VB,1,gptoss-20b,difficulty,1,8.0,8,1.0
VB-1370,VB,1,gptoss-20b,noref,1,10.0,10,
VB-1370,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-1370,VB,1,qwen3-1.7b,difficulty,0,10.0,10,
VB-1370,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-1370,VB,1,qwen3-32b,difficulty,0,8.0,8,3.5
VB-1370,VB,1,qwen3-32b,noref,0,10.0,10,
VB-1370,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-1370,VB,1,qwen3-8b,difficulty,0,10.0,10,3.8
VB-1370,VB,1,qwen3-8b,noref,0,10.0,10,
VB-1370,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-1370,VB,1,qwen35-9b,difficulty,0,10.0,10,3.1
VB-1370,VB,1,qwen35-9b,noref,0,8.0,8,
VB-1370,VB,1,qwen35-9b,verbatim,0,9.0,9,
VB-1375,VB,0,gemma3-1b,difficulty,0,10.0,10,
VB-1375,VB,0,gemma3-1b,noref,0,10.0,10,
VB-1375,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-1375,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-1375,VB,0,gemma4-26b,noref,1,0.0,10,
VB-1375,VB,0,gemma4-26b,verbatim,1,2.0,10,
VB-1375,VB,0,gptoss-20b,difficulty,1,4.0,10,1.8
VB-1375,VB,0,gptoss-20b,noref,1,2.0,10,
VB-1375,VB,0,gptoss-20b,verbatim,1,3.0,10,
VB-1375,VB,0,qwen3-1.7b,difficulty,0,10.0,10,3.6666666666666665
VB-1375,VB,0,qwen3-1.7b,noref,0,9.0,10,
VB-1375,VB,0,qwen3-1.7b,verbatim,0,10.0,10,
VB-1375,VB,0,qwen3-32b,difficulty,0,3.0,10,2.7
VB-1375,VB,0,qwen3-32b,noref,0,9.0,10,
VB-1375,VB,0,qwen3-32b,verbatim,0,2.0,10,
VB-1375,VB,0,qwen3-8b,difficulty,0,6.0,10,2.7
VB-1375,VB,0,qwen3-8b,noref,0,7.0,10,
VB-1375,VB,0,qwen3-8b,verbatim,0,3.0,10,
VB-1375,VB,0,qwen35-9b,difficulty,0,6.0,10,2.1
VB-1375,VB,0,qwen35-9b,noref,0,2.0,9,
VB-1375,VB,0,qwen35-9b,verbatim,0,5.0,10,
VB-1379,VB,0,gemma3-1b,noref,0,10.0,10,
VB-1379,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-1379,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-1379,VB,0,gemma4-26b,noref,1,0.0,10,
VB-1379,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-1379,VB,0,gptoss-20b,difficulty,1,0.0,10,1.2
VB-1379,VB,0,gptoss-20b,noref,1,3.0,10,
VB-1379,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-1379,VB,0,qwen3-1.7b,difficulty,0,10.0,10,4.8
VB-1379,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-1379,VB,0,qwen3-1.7b,verbatim,0,8.0,10,
VB-1379,VB,0,qwen3-32b,difficulty,0,0.0,10,3.1
VB-1379,VB,0,qwen3-32b,noref,0,5.0,10,
VB-1379,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-1379,VB,0,qwen3-8b,difficulty,0,0.0,10,3.9
VB-1379,VB,0,qwen3-8b,noref,0,10.0,10,
VB-1379,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-1379,VB,0,qwen35-9b,difficulty,0,0.0,10,2.0
VB-1379,VB,0,qwen35-9b,noref,0,0.0,9,
VB-1379,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-139,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-139,VB,0,gemma4-26b,noref,1,0.0,10,
VB-139,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-139,VB,0,gptoss-20b,difficulty,1,0.0,10,1.1
VB-139,VB,0,gptoss-20b,noref,1,0.0,10,
VB-139,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-139,VB,0,qwen3-1.7b,difficulty,0,8.0,9,3.4285714285714284
VB-139,VB,0,qwen3-1.7b,noref,0,8.0,10,
VB-139,VB,0,qwen3-1.7b,verbatim,0,9.0,9,
VB-139,VB,0,qwen3-32b,difficulty,0,0.0,10,3.2
VB-139,VB,0,qwen3-32b,noref,0,0.0,10,
VB-139,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-139,VB,0,qwen3-8b,difficulty,0,0.0,10,3.6
VB-139,VB,0,qwen3-8b,noref,0,0.0,10,
VB-139,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-139,VB,0,qwen35-9b,difficulty,0,0.0,10,2.0
VB-139,VB,0,qwen35-9b,noref,0,0.0,10,
VB-139,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-1396,VB,1,gemma3-1b,difficulty,0,3.0,3,
VB-1396,VB,1,gemma3-1b,noref,0,9.0,10,
VB-1396,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-1396,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-1396,VB,1,gemma4-26b,noref,1,10.0,10,
VB-1396,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-1396,VB,1,gptoss-20b,difficulty,1,8.0,8,1.0
VB-1396,VB,1,gptoss-20b,noref,1,10.0,10,
VB-1396,VB,1,gptoss-20b,verbatim,1,8.0,8,
VB-1396,VB,1,qwen3-1.7b,difficulty,0,10.0,10,5.0
VB-1396,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-1396,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-1396,VB,1,qwen3-32b,difficulty,0,10.0,10,2.0
VB-1396,VB,1,qwen3-32b,noref,0,10.0,10,
VB-1396,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-1396,VB,1,qwen3-8b,difficulty,0,10.0,10,2.2
VB-1396,VB,1,qwen3-8b,noref,0,10.0,10,
VB-1396,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-1396,VB,1,qwen35-9b,difficulty,0,10.0,10,2.0
VB-1396,VB,1,qwen35-9b,noref,0,10.0,10,
