item_id,split,gold,model,arm,round,native_reasoner,verdict,difficulty,n_chars,status
VB-1251,VB,0,gemma3-1b,noref,2,0,1,,158,ok
VB-1251,VB,0,gemma3-1b,noref,3,0,1,,223,ok
VB-1251,VB,0,gemma3-1b,noref,4,0,1,,216,ok
VB-1251,VB,0,gemma3-1b,noref,5,0,1,,197,ok
VB-1251,VB,0,gemma3-1b,noref,6,0,1,,169,ok
VB-1251,VB,0,gemma3-1b,noref,7,0,1,,173,ok
VB-1251,VB,0,gemma3-1b,noref,8,0,1,,164,ok
VB-1251,VB,0,gemma3-1b,noref,9,0,1,,168,ok
VB-510,VB,1,gemma3-1b,verbatim,0,0,1,,19,ok
VB-510,VB,1,gemma3-1b,verbatim,1,0,1,,19,ok
VB-510,VB,1,gemma3-1b,verbatim,2,0,1,,19,ok
VB-510,VB,1,gemma3-1b,verbatim,3,0,1,,19,ok
VB-510,VB,1,gemma3-1b,verbatim,4,0,1,,19,ok
VB-510,VB,1,gemma3-1b,verbatim,5,0,1,,19,ok
VB-510,VB,1,gemma3-1b,verbatim,6,0,1,,19,ok
VB-510,VB,1,gemma3-1b,verbatim,7,0,1,,19,ok
VB-510,VB,1,gemma3-1b,verbatim,8,0,1,,19,ok
VB-510,VB,1,gemma3-1b,verbatim,9,0,1,,19,ok
VB-510,VB,1,gemma3-1b,difficulty,0,0,,3,13,no_verdict
VB-510,VB,1,gemma3-1b,difficulty,1,0,,3,13,no_verdict
VB-510,VB,1,gemma3-1b,difficulty,2,0,,3,13,no_verdict
VB-510,VB,1,gemma3-1b,difficulty,3,0,,3,14,no_verdict
VB-510,VB,1,gemma3-1b,difficulty,4,0,,3,13,no_verdict
VB-510,VB,1,gemma3-1b,difficulty,5,0,,3,14,no_verdict
VB-510,VB,1,gemma3-1b,difficulty,6,0,,3,13,no_verdict
VB-510,VB,1,gemma3-1b,difficulty,7,0,,3,13,no_verdict
VB-510,VB,1,gemma3-1b,difficulty,8,0,,3,13,no_verdict
VB-510,VB,1,gemma3-1b,difficulty,9,0,,3,14,no_verdict
VB-510,VB,1,gemma3-1b,noref,0,0,1,,19,ok
VB-510,VB,1,gemma3-1b,noref,1,0,1,,19,ok
VB-510,VB,1,gemma3-1b,noref,2,0,1,,19,ok
VB-510,VB,1,gemma3-1b,noref,3,0,1,,19,ok
VB-510,VB,1,gemma3-1b,noref,4,0,1,,19,ok
VB-510,VB,1,gemma3-1b,noref,5,0,1,,19,ok
VB-510,VB,1,gemma3-1b,noref,6,0,1,,19,ok
VB-510,VB,1,gemma3-1b,noref,7,0,1,,19,ok
VB-510,VB,1,gemma3-1b,noref,8,0,1,,19,ok
VB-510,VB,1,gemma3-1b,noref,9,0,1,,19,ok
VB-394,VB,1,gemma3-1b,verbatim,0,0,0,,26,fallback
VB-394,VB,1,gemma3-1b,verbatim,1,0,0,,26,fallback
VB-394,VB,1,gemma3-1b,verbatim,2,0,0,,26,fallback
VB-394,VB,1,gemma3-1b,verbatim,3,0,,,644,no_verdict
VB-394,VB,1,gemma3-1b,verbatim,4,0,1,,407,ok
VB-394,VB,1,gemma3-1b,verbatim,5,0,,,428,no_verdict
VB-394,VB,1,gemma3-1b,verbatim,6,0,0,,489,ok
VB-394,VB,1,gemma3-1b,verbatim,7,0,0,,259,ok
VB-394,VB,1,gemma3-1b,verbatim,8,0,0,,26,fallback
VB-394,VB,1,gemma3-1b,verbatim,9,0,1,,428,ok
VB-394,VB,1,gemma3-1b,difficulty,0,0,,3,14,no_verdict
VB-394,VB,1,gemma3-1b,difficulty,1,0,,3,14,no_verdict
VB-394,VB,1,gemma3-1b,difficulty,2,0,,3,13,no_verdict
VB-394,VB,1,gemma3-1b,difficulty,3,0,,3,13,no_verdict
VB-394,VB,1,gemma3-1b,difficulty,4,0,,3,14,no_verdict
VB-394,VB,1,gemma3-1b,difficulty,5,0,,3,14,no_verdict
VB-394,VB,1,gemma3-1b,difficulty,6,0,,3,13,no_verdict
VB-394,VB,1,gemma3-1b,difficulty,7,0,,3,14,no_verdict
VB-394,VB,1,gemma3-1b,difficulty,8,0,,3,13,no_verdict
VB-394,VB,1,gemma3-1b,difficulty,9,0,,3,14,no_verdict
VB-394,VB,1,gemma3-1b,noref,0,0,1,,854,ok
VB-394,VB,1,gemma3-1b,noref,1,0,1,,288,ok
VB-394,VB,1,gemma3-1b,noref,2,0,1,,755,ok
VB-394,VB,1,gemma3-1b,noref,3,0,1,,147,ok
VB-394,VB,1,gemma3-1b,noref,4,0,1,,223,ok
VB-394,VB,1,gemma3-1b,noref,5,0,1,,807,ok
VB-394,VB,1,gemma3-1b,noref,6,0,1,,186,ok
VB-394,VB,1,gemma3-1b,noref,7,0,1,,1400,ok
VB-394,VB,1,gemma3-1b,noref,8,0,1,,590,ok
VB-394,VB,1,gemma3-1b,noref,9,0,1,,734,ok
VB-1042,VB,1,gemma3-1b,verbatim,0,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,verbatim,1,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,verbatim,2,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,verbatim,3,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,verbatim,4,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,verbatim,5,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,verbatim,6,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,verbatim,7,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,verbatim,8,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,verbatim,9,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,difficulty,0,0,,3,14,no_verdict
VB-1042,VB,1,gemma3-1b,difficulty,1,0,,2,13,no_verdict
VB-1042,VB,1,gemma3-1b,difficulty,2,0,,3,14,no_verdict
VB-1042,VB,1,gemma3-1b,difficulty,3,0,,3,14,no_verdict
VB-1042,VB,1,gemma3-1b,difficulty,4,0,,2,13,no_verdict
VB-1042,VB,1,gemma3-1b,difficulty,5,0,,2,13,no_verdict
VB-1042,VB,1,gemma3-1b,difficulty,6,0,,3,14,no_verdict
VB-1042,VB,1,gemma3-1b,difficulty,7,0,,3,14,no_verdict
VB-1042,VB,1,gemma3-1b,difficulty,8,0,,3,14,no_verdict
VB-1042,VB,1,gemma3-1b,difficulty,9,0,,3,14,no_verdict
VB-1042,VB,1,gemma3-1b,noref,0,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,noref,1,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,noref,2,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,noref,3,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,noref,4,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,noref,5,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,noref,6,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,noref,7,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,noref,8,0,1,,20,ok
VB-1042,VB,1,gemma3-1b,noref,9,0,1,,20,ok
VB-896,VB,1,gemma3-1b,verbatim,0,0,1,,19,ok
VB-896,VB,1,gemma3-1b,verbatim,1,0,1,,19,ok
VB-896,VB,1,gemma3-1b,verbatim,2,0,1,,19,ok
VB-896,VB,1,gemma3-1b,verbatim,3,0,1,,19,ok
VB-896,VB,1,gemma3-1b,verbatim,4,0,1,,19,ok
VB-896,VB,1,gemma3-1b,verbatim,5,0,1,,19,ok
VB-896,VB,1,gemma3-1b,verbatim,6,0,1,,19,ok
VB-896,VB,1,gemma3-1b,verbatim,7,0,1,,19,ok
VB-896,VB,1,gemma3-1b,verbatim,8,0,1,,19,ok
VB-896,VB,1,gemma3-1b,verbatim,9,0,1,,19,ok
VB-896,VB,1,gemma3-1b,difficulty,0,0,,2,13,no_verdict
VB-896,VB,1,gemma3-1b,difficulty,1,0,,2,13,no_verdict
VB-896,VB,1,gemma3-1b,difficulty,2,0,,2,13,no_verdict
VB-896,VB,1,gemma3-1b,difficulty,3,0,,2,13,no_verdict
VB-896,VB,1,gemma3-1b,difficulty,4,0,,2,13,no_verdict
VB-896,VB,1,gemma3-1b,difficulty,5,0,,2,13,no_verdict
VB-896,VB,1,gemma3-1b,difficulty,6,0,,2,13,no_verdict
VB-896,VB,1,gemma3-1b,difficulty,7,0,,1,13,no_verdict
VB-896,VB,1,gemma3-1b,difficulty,8,0,,2,13,no_verdict
VB-896,VB,1,gemma3-1b,difficulty,9,0,,2,13,no_verdict
VB-896,VB,1,gemma3-1b,noref,0,0,1,,19,ok
VB-896,VB,1,gemma3-1b,noref,1,0,1,,20,ok
VB-896,VB,1,gemma3-1b,noref,2,0,1,,19,ok
VB-896,VB,1,gemma3-1b,noref,3,0,1,,20,ok
VB-896,VB,1,gemma3-1b,noref,4,0,1,,19,ok
VB-896,VB,1,gemma3-1b,noref,5,0,1,,19,ok
VB-896,VB,1,gemma3-1b,noref,6,0,1,,19,ok
VB-896,VB,1,gemma3-1b,noref,7,0,1,,19,ok
VB-896,VB,1,gemma3-1b,noref,8,0,1,,19,ok
VB-896,VB,1,gemma3-1b,noref,9,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,0,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,1,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,2,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,3,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,4,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,5,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,6,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,7,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,8,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,verbatim,9,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,0,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,1,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,2,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,3,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,4,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,5,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,6,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,7,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,8,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,difficulty,9,0,1,,19,ok
VB-1523,VB,0,gemma3-1b,noref,0,0,1,,1283,ok
VB-1523,VB,0,gemma3-1b,noref,1,0,1,,2058,ok
VB-1523,VB,0,gemma3-1b,noref,2,0,1,,1727,ok
VB-1523,VB,0,gemma3-1b,noref,3,0,1,,930,ok
VB-1523,VB,0,gemma3-1b,noref,4,0,0,,1916,ok
VB-1523,VB,0,gemma3-1b,noref,5,0,,,2665,no_verdict
VB-1523,VB,0,gemma3-1b,noref,6,0,1,,178,ok
VB-1523,VB,0,gemma3-1b,noref,7,0,0,,2402,ok
VB-1523,VB,0,gemma3-1b,noref,8,0,1,,2300,ok
VB-1523,VB,0,gemma3-1b,noref,9,0,1,,171,ok
VB-1139,VB,0,gemma3-1b,verbatim,0,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,verbatim,1,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,verbatim,2,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,verbatim,3,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,verbatim,4,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,verbatim,5,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,verbatim,6,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,verbatim,7,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,verbatim,8,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,verbatim,9,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,0,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,1,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,2,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,3,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,4,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,5,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,6,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,7,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,8,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,difficulty,9,0,1,,19,ok
VB-1139,VB,0,gemma3-1b,noref,0,0,1,,962,ok
VB-1139,VB,0,gemma3-1b,noref,1,0,0,,1015,ok
VB-1139,VB,0,gemma3-1b,noref,2,0,1,,893,ok
VB-1139,VB,0,gemma3-1b,noref,3,0,1,,566,ok
VB-1139,VB,0,gemma3-1b,noref,4,0,1,,309,ok
VB-1139,VB,0,gemma3-1b,noref,5,0,1,,840,ok
VB-1139,VB,0,gemma3-1b,noref,6,0,1,,1019,ok
VB-1139,VB,0,gemma3-1b,noref,7,0,1,,1153,ok
VB-1139,VB,0,gemma3-1b,noref,8,0,1,,832,ok
VB-1139,VB,0,gemma3-1b,noref,9,0,1,,964,ok
VB-991,VB,0,gemma3-1b,verbatim,0,0,0,,19,ok
VB-991,VB,0,gemma3-1b,verbatim,1,0,0,,19,ok
VB-991,VB,0,gemma3-1b,verbatim,2,0,0,,19,ok
VB-991,VB,0,gemma3-1b,verbatim,3,0,0,,19,ok
VB-991,VB,0,gemma3-1b,verbatim,4,0,0,,19,ok
VB-991,VB,0,gemma3-1b,verbatim,5,0,0,,18,ok
VB-991,VB,0,gemma3-1b,verbatim,6,0,0,,19,ok
VB-991,VB,0,gemma3-1b,verbatim,7,0,0,,18,ok
VB-991,VB,0,gemma3-1b,verbatim,8,0,0,,19,ok
VB-991,VB,0,gemma3-1b,verbatim,9,0,0,,18,ok
VB-991,VB,0,gemma3-1b,difficulty,0,0,0,,19,ok
VB-991,VB,0,gemma3-1b,difficulty,1,0,0,,19,ok
VB-991,VB,0,gemma3-1b,difficulty,2,0,0,,19,ok
VB-991,VB,0,gemma3-1b,difficulty,3,0,0,,19,ok
VB-991,VB,0,gemma3-1b,difficulty,4,0,0,,19,ok
VB-991,VB,0,gemma3-1b,difficulty,5,0,0,,19,ok
VB-991,VB,0,gemma3-1b,difficulty,6,0,0,,19,ok
VB-991,VB,0,gemma3-1b,difficulty,7,0,0,,19,ok
VB-991,VB,0,gemma3-1b,difficulty,8,0,0,,19,ok
VB-991,VB,0,gemma3-1b,difficulty,9,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,0,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,1,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,2,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,3,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,4,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,5,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,6,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,7,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,8,0,0,,19,ok
VB-991,VB,0,gemma3-1b,noref,9,0,0,,19,ok
VB-1649,VB,0,gemma3-1b,verbatim,0,0,1,,19,ok
VB-1649,VB,0,gemma3-1b,verbatim,1,0,1,,19,ok
VB-1649,VB,0,gemma3-1b,verbatim,2,0,1,,19,ok
VB-1649,VB,0,gemma3-1b,verbatim,3,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,verbatim,4,0,1,,19,ok
VB-1649,VB,0,gemma3-1b,verbatim,5,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,verbatim,6,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,verbatim,7,0,1,,19,ok
VB-1649,VB,0,gemma3-1b,verbatim,8,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,verbatim,9,0,1,,19,ok
VB-1649,VB,0,gemma3-1b,difficulty,0,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,difficulty,1,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,difficulty,2,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,difficulty,3,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,difficulty,4,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,difficulty,5,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,difficulty,6,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,difficulty,7,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,difficulty,8,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,difficulty,9,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,noref,0,0,1,,19,ok
VB-1649,VB,0,gemma3-1b,noref,1,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,noref,2,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,noref,3,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,noref,4,0,1,,19,ok
VB-1649,VB,0,gemma3-1b,noref,5,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,noref,6,0,1,,19,ok
VB-1649,VB,0,gemma3-1b,noref,7,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,noref,8,0,1,,20,ok
VB-1649,VB,0,gemma3-1b,noref,9,0,1,,20,ok
VB-1450,VB,1,gemma3-1b,verbatim,0,0,0,,20,fallback
VB-1450,VB,1,gemma3-1b,verbatim,1,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,verbatim,2,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,verbatim,3,0,1,,20,ok
VB-1450,VB,1,gemma3-1b,verbatim,4,0,1,,20,ok
VB-1450,VB,1,gemma3-1b,verbatim,5,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,verbatim,6,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,verbatim,7,0,1,,20,ok
VB-1450,VB,1,gemma3-1b,verbatim,8,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,verbatim,9,0,0,,20,fallback
VB-1450,VB,1,gemma3-1b,difficulty,0,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,difficulty,1,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,difficulty,2,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,difficulty,3,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,difficulty,4,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,difficulty,5,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,difficulty,6,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,difficulty,7,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,difficulty,8,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,difficulty,9,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,0,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,1,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,2,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,3,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,4,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,5,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,6,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,7,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,8,0,1,,19,ok
VB-1450,VB,1,gemma3-1b,noref,9,0,1,,19,ok
VB-238,VB,1,gemma3-1b,verbatim,0,0,1,,53,ok
VB-238,VB,1,gemma3-1b,verbatim,1,0,1,,19,ok
VB-238,VB,1,gemma3-1b,verbatim,2,0,1,,19,ok
VB-238,VB,1,gemma3-1b,verbatim,3,0,1,,19,ok
VB-238,VB,1,gemma3-1b,verbatim,4,0,1,,19,ok
VB-238,VB,1,gemma3-1b,verbatim,5,0,1,,19,ok
VB-238,VB,1,gemma3-1b,verbatim,6,0,1,,19,ok
VB-238,VB,1,gemma3-1b,verbatim,7,0,1,,19,ok
VB-238,VB,1,gemma3-1b,verbatim,8,0,1,,19,ok
VB-238,VB,1,gemma3-1b,verbatim,9,0,1,,414,ok
VB-238,VB,1,gemma3-1b,difficulty,0,0,1,,19,ok
VB-238,VB,1,gemma3-1b,difficulty,1,0,1,,19,ok
VB-238,VB,1,gemma3-1b,difficulty,2,0,1,,19,ok
VB-238,VB,1,gemma3-1b,difficulty,3,0,1,,20,ok
VB-238,VB,1,gemma3-1b,difficulty,4,0,1,,19,ok
VB-238,VB,1,gemma3-1b,difficulty,5,0,1,,19,ok
VB-238,VB,1,gemma3-1b,difficulty,6,0,1,,19,ok
VB-238,VB,1,gemma3-1b,difficulty,7,0,1,,19,ok
VB-238,VB,1,gemma3-1b,difficulty,8,0,1,,20,ok
VB-238,VB,1,gemma3-1b,difficulty,9,0,1,,19,ok
VB-238,VB,1,gemma3-1b,noref,0,0,1,,19,ok
VB-238,VB,1,gemma3-1b,noref,1,0,1,,19,ok
VB-238,VB,1,gemma3-1b,noref,2,0,1,,45,ok
VB-238,VB,1,gemma3-1b,noref,3,0,1,,19,ok
VB-238,VB,1,gemma3-1b,noref,4,0,1,,19,ok
VB-238,VB,1,gemma3-1b,noref,5,0,1,,19,ok
VB-238,VB,1,gemma3-1b,noref,6,0,1,,19,ok
VB-238,VB,1,gemma3-1b,noref,7,0,1,,45,ok
VB-238,VB,1,gemma3-1b,noref,8,0,1,,19,ok
VB-238,VB,1,gemma3-1b,noref,9,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,0,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,1,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,2,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,3,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,4,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,5,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,6,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,7,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,8,0,1,,19,ok
VB-114,VB,1,gemma3-1b,verbatim,9,0,1,,19,ok
VB-114,VB,1,gemma3-1b,difficulty,0,0,,3,14,no_verdict
VB-114,VB,1,gemma3-1b,difficulty,1,0,,3,14,no_verdict
VB-114,VB,1,gemma3-1b,difficulty,2,0,,3,13,no_verdict
VB-114,VB,1,gemma3-1b,difficulty,3,0,,3,14,no_verdict
VB-114,VB,1,gemma3-1b,difficulty,4,0,,3,14,no_verdict
VB-114,VB,1,gemma3-1b,difficulty,5,0,,3,14,no_verdict
VB-114,VB,1,gemma3-1b,difficulty,6,0,,3,14,no_verdict
VB-114,VB,1,gemma3-1b,difficulty,7,0,,3,14,no_verdict
VB-114,VB,1,gemma3-1b,difficulty,8,0,,3,14,no_verdict
VB-114,VB,1,gemma3-1b,difficulty,9,0,,3,14,no_verdict
VB-114,VB,1,gemma3-1b,noref,0,0,,,10,no_verdict
VB-114,VB,1,gemma3-1b,noref,1,0,1,,19,ok
VB-114,VB,1,gemma3-1b,noref,2,0,1,,19,ok
VB-114,VB,1,gemma3-1b,noref,3,0,,,10,no_verdict
VB-114,VB,1,gemma3-1b,noref,4,0,,,10,no_verdict
VB-114,VB,1,gemma3-1b,noref,5,0,1,,19,ok
VB-114,VB,1,gemma3-1b,noref,6,0,1,,19,ok
VB-114,VB,1,gemma3-1b,noref,7,0,1,,19,ok
VB-114,VB,1,gemma3-1b,noref,8,0,,,10,no_verdict
VB-114,VB,1,gemma3-1b,noref,9,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,0,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,1,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,2,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,3,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,4,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,5,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,6,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,7,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,8,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,verbatim,9,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,difficulty,0,0,,3,13,no_verdict
VB-1620,VB,1,gemma3-1b,difficulty,1,0,,3,13,no_verdict
VB-1620,VB,1,gemma3-1b,difficulty,2,0,,3,13,no_verdict
VB-1620,VB,1,gemma3-1b,difficulty,3,0,,3,14,no_verdict
VB-1620,VB,1,gemma3-1b,difficulty,4,0,,3,13,no_verdict
VB-1620,VB,1,gemma3-1b,difficulty,5,0,,3,13,no_verdict
VB-1620,VB,1,gemma3-1b,difficulty,6,0,,3,13,no_verdict
VB-1620,VB,1,gemma3-1b,difficulty,7,0,,3,13,no_verdict
VB-1620,VB,1,gemma3-1b,difficulty,8,0,,3,14,no_verdict
VB-1620,VB,1,gemma3-1b,difficulty,9,0,,3,14,no_verdict
VB-1620,VB,1,gemma3-1b,noref,0,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,noref,1,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,noref,2,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,noref,3,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,noref,4,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,noref,5,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,noref,6,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,noref,7,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,noref,8,0,1,,19,ok
VB-1620,VB,1,gemma3-1b,noref,9,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,0,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,1,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,2,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,3,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,4,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,5,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,6,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,7,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,8,0,1,,19,ok
VB-347,VB,0,gemma3-1b,verbatim,9,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,0,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,1,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,2,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,3,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,4,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,5,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,6,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,7,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,8,0,1,,19,ok
VB-347,VB,0,gemma3-1b,difficulty,9,0,1,,19,ok
VB-347,VB,0,gemma3-1b,noref,0,0,1,,51,ok
VB-347,VB,0,gemma3-1b,noref,1,0,1,,1455,ok
VB-347,VB,0,gemma3-1b,noref,2,0,1,,51,ok
VB-347,VB,0,gemma3-1b,noref,3,0,1,,2359,ok
VB-347,VB,0,gemma3-1b,noref,4,0,1,,2445,ok
VB-347,VB,0,gemma3-1b,noref,5,0,1,,2345,ok
VB-347,VB,0,gemma3-1b,noref,6,0,0,,3072,ok
